split,class,filename,mean_intensity,std_intensity,skewness,kurtosis,median_intensity,contrast,entropy,percent_white_pixels,percent_black_pixels,variance_of_laplacian,edge_density,aspect_ratio,area,mode_intensity
train,NORMAL,IM-0529-0001.jpeg,121.50343203058353,57.68886560433455,-0.34803875546167296,-0.6433581333647087,124.0,255,7.5724516,0.07409846039948347,0.12139538396407244,117.80251090981369,0.002725733262136294,1.171270718232044,1880228,0
train,NORMAL,IM-0530-0001.jpeg,128.7247230978023,57.50846805307224,-0.7747443584108901,-0.14539224389831995,141.0,255,7.371794,0.05773781727616768,0.12351272996137719,144.75995902247618,0.00201869849886661,1.2925531914893618,1644624,0
train,NORMAL,IM-0531-0001-0001.jpeg,114.89912132915165,67.16713375169294,-0.37588644433051344,-0.9744767265706291,127.0,255,7.184268,0.08608492325866163,0.19870316131429114,98.47124064870583,0.0008698739291518121,1.3909830007390982,2546346,0
train,NORMAL,IM-0531-0001.jpeg,130.37432964329642,59.67799703892282,-0.36714266976366006,-0.5716621811784219,134.0,255,7.610829,0.12669088253382535,0.09919357318573185,98.39526163005074,0.0014733241082410824,1.01625,2601600,0
train,NORMAL,IM-0532-0001.jpeg,122.56125152581316,65.09178304817769,-0.5040116308331991,-0.7117153523203195,132.0,255,7.308899,0.09144946267442139,0.16614011153395083,108.35060307040636,0.0018196069983964004,1.2859649122807018,1671240,0
train,NORMAL,IM-0533-0001-0001.jpeg,112.86297034878106,60.31146314291122,-0.5469258225461022,-0.7201157038443649,124.0,255,7.171419,0.02009546169885179,0.18004351951276326,94.46845257304184,0.001052479078249902,1.2926829268292683,2816208,0
train,NORMAL,IM-0533-0001-0002.jpeg,135.74192525895043,62.723855579639675,-0.5345391973074534,-0.44351249182922325,143.0,255,7.590731,0.154879842081673,0.10914983821353358,154.3074826222512,0.0024628689314725332,1.1832884097035041,2605904,0
train,NORMAL,IM-0533-0001.jpeg,130.9054249337091,59.748993381650024,-0.5751132977481156,-0.5057998650259532,144.0,255,7.5613194,0.09120004327555643,0.11936913780845594,158.51390565150407,0.00046097875331454477,1.0651438240270727,5952552,0
train,NORMAL,IM-0534-0001.jpeg,105.507868338558,59.81654239572619,-0.03993604077969425,-0.9158979541737842,108.0,255,7.610942,0.05303985669502911,0.20965741155396328,115.43622664626922,0.0026748768472906405,1.1810909090909092,2233000,0
train,NORMAL,IM-0535-0001.jpeg,135.04805622140674,63.85063007474358,-0.6223805422520015,-0.5112142337608789,147.0,255,7.561531,0.1531330684674074,0.13091075408585115,173.2710530695032,0.0034012718778030425,1.3724075743913435,1687898,0
train,NORMAL,IM-0536-0001.jpeg,118.58865839749073,73.01811702850982,-0.3578440659222977,-1.0865152274051653,131.0,255,7.0652804,0.13293145851154833,0.21220817293983463,102.50940212835964,0.0011748823781009409,1.2425595238095237,2244480,0
train,NORMAL,IM-0537-0001.jpeg,134.4023418319169,62.58906218865531,-0.8103705244664614,-0.24866051252066113,148.0,255,7.279732,0.1172841085625514,0.13050900118797404,109.10389655219379,0.000912607755338268,1.4636449480642115,1641450,0
train,NORMAL,IM-0538-0001.jpeg,121.89855654335149,63.903210701273856,-0.4954672287118432,-0.800690206168893,135.0,255,7.319893,0.07323457571472365,0.15274171059007347,100.28474122297547,0.0008491309263636034,1.1924764890282131,3033690,0
train,NORMAL,IM-0539-0001-0001.jpeg,114.89369194312796,57.57861273280268,-0.6324760941664858,-0.5259314767123993,127.0,255,7.17,0.01350599386674101,0.15535991078896014,97.47699966914055,0.000452746027320881,1.2411764705882353,3587000,0
train,NORMAL,IM-0539-0001-0002.jpeg,127.32411643095686,55.09731352756484,-0.5155465623706517,-0.3027895033576309,134.0,255,7.5413,0.062151713397346965,0.09757015085793251,100.26424850413798,0.002347044533524899,1.2769874476987448,1823570,0
train,NORMAL,IM-0539-0001.jpeg,130.83715118618704,61.90424829778238,-0.47899116631201716,-0.5556842801588084,139.0,255,7.5561533,0.1313435698162086,0.11609770245034237,105.49557900840999,0.0013644451989763516,1.1680216802168022,2544624,0
train,NORMAL,IM-0540-0001.jpeg,125.30753426993112,66.12423819403048,-0.5322108198700085,-0.7357040397006185,135.0,255,7.2816343,0.11898947330415492,0.15926942965687946,109.52145166972085,0.001837357735155714,1.1222805701425356,1994168,0
train,NORMAL,IM-0541-0001.jpeg,109.00437974992211,72.39200554876473,-0.19381443589986508,-1.1917467004297055,115.0,255,6.9892564,0.10209165910291668,0.25077861468225476,94.62401242186007,0.0014126149802890934,1.2746386333771353,2952680,0
train,NORMAL,IM-0542-0001.jpeg,130.69838776098194,61.30622893954057,-0.6260557319642609,-0.44894262554851094,141.0,255,7.4225855,0.11760120616234922,0.1187208584931418,125.8851969664854,0.0007579997254607959,1.341394025604552,2651716,0
train,NORMAL,IM-0543-0001-0002.jpeg,123.33226474658363,55.87953659046942,-0.57648081747822,-0.412750567241321,135.0,255,7.410166,0.03174234561494551,0.11221328489880643,118.31199707772774,0.0009349593495934959,1.1631205673758864,2312400,0
train,NORMAL,IM-0543-0001.jpeg,112.4360281027087,62.68239955802449,-0.4273762099534784,-0.7799449000418974,123.0,255,7.2007465,0.032560326772507,0.19037605124852566,98.0767211452246,0.0015682315127907949,1.3490136570561457,2343404,0
train,NORMAL,IM-0544-0001.jpeg,120.00064144846324,58.20002155033012,-0.406795171884882,-0.6226373498776607,127.0,255,7.4930305,0.06162847224323403,0.12856856136019348,114.5906145776076,0.0023681147668294495,1.1990668740279937,1983012,0
train,NORMAL,IM-0545-0001-0001.jpeg,116.7021954525119,64.95758105733736,-0.28681421760698733,-0.8460211778450546,121.0,255,7.386573,0.09988552330324482,0.16760671333456142,84.46663350513131,0.0009684465380667912,1.2177215189873418,3039920,0
train,NORMAL,IM-0545-0001-0002.jpeg,121.0871861088819,63.78485655123025,-0.47495650601519035,-0.7393218849873997,128.0,255,7.2868147,0.08543565789383432,0.15584981240268603,103.007014756058,0.0008697381868565275,1.2907518296739853,2915820,0
train,NORMAL,IM-0545-0001.jpeg,106.68795318071554,69.77589450108844,-0.25225497720420037,-1.2256600696149296,117.0,255,7.003818,0.059878740541262576,0.25690088884855516,190.93165418465313,0.002466587879968227,1.4015215553677092,1961414,0
train,NORMAL,IM-0546-0001.jpeg,108.57989033339034,69.89884008771118,-0.1000933554261383,-1.1169139089463733,113.0,255,7.3176975,0.10540714432205793,0.23518164365163452,94.16924430201519,0.0023722104870361363,1.272477693891558,2701278,0
train,NORMAL,IM-0547-0001.jpeg,159.2378806296986,60.50399370219909,-0.6663273892155089,-0.11470964828476582,168.0,255,7.7313223,0.28786036968066764,0.062003557716624136,179.05395008871423,0.0035347265328643353,1.2067039106145252,1391904,0
train,NORMAL,IM-0548-0001.jpeg,117.8938325404189,75.28110832739956,-0.4368422561898164,-1.1652384988200002,138.0,255,6.817741,0.12911443630692698,0.2474648123655171,111.29774160072238,0.0012619183923248515,1.5812720848056536,2026280,0
train,NORMAL,IM-0549-0001-0001.jpeg,125.78060006014239,62.69826807648218,-0.5309155685472128,-0.6041736996114557,135.0,255,7.4167337,0.10684670335818286,0.13819329832020924,109.79090115399758,0.0016727100437780606,1.2572275759822091,2287904,0
train,NORMAL,IM-0549-0001-0002.jpeg,126.39084654542248,64.27195625325722,-0.5635424478647176,-0.5865054663705713,137.0,255,7.2856297,0.11249516182767777,0.13993433559033053,95.5373166949154,0.0009327261324997795,1.1194379391100702,3265696,0
train,NORMAL,IM-0549-0001.jpeg,115.42387355212952,57.05733826753212,-0.4505859654501032,-0.5310234865686327,122.0,255,7.396019,0.03125637743270069,0.14128603056220354,120.70167930707468,0.002465940644267577,1.2507374631268438,1293624,0
train,NORMAL,IM-0551-0001-0001.jpeg,116.61514366666529,64.8924245203072,-0.5022188051224643,-0.8639625292651485,127.0,255,7.207022,0.044001138280454155,0.1935561366101513,100.69866075290221,0.0017295882806603676,1.4515570934256055,1939768,0
train,NORMAL,IM-0551-0001-0002.jpeg,122.57447570557962,58.6005688505134,-0.5104058263848896,-0.4674230473610357,129.0,255,7.405266,0.06192808836872711,0.12326566822053978,108.59959832562595,0.001244384199718613,1.2110365398956002,2177784,0
train,NORMAL,IM-0551-0001.jpeg,146.3053083709266,45.383607506412105,-0.9566576325880429,1.048659204307282,154.0,255,7.2827787,0.08099141364859833,0.03773204125596896,121.43759647097897,0.0006340182616114906,1.1134020618556701,3394224,0
train,NORMAL,IM-0552-0001.jpeg,122.01209420710344,63.751468663061,-0.6710620940363422,-0.5744457652536648,137.0,255,7.138252,0.06984607955033094,0.1701886729613162,106.39047861994548,0.0007365534167752282,1.1854590264941467,3122652,0
train,NORMAL,IM-0553-0001-0001.jpeg,113.58117500731636,60.094079864172365,-0.3516533506034857,-0.7379208066889058,119.0,255,7.420829,0.05421625532468377,0.16031566026078756,158.96012764170666,0.002262482522030371,1.3532338308457712,1968192,0
train,NORMAL,IM-0553-0001-0002.jpeg,136.5932323059272,62.012539380385576,-0.784782590754302,-0.16432525438646062,148.0,255,7.3491764,0.13912769981812298,0.11812574952886756,109.26110338185573,0.0009405343481067312,1.3954933954933955,2311452,0
train,NORMAL,IM-0553-0001-0003.jpeg,120.58689973545549,65.68463662925785,-0.37719034472891105,-0.7442827299234329,131.0,255,7.3690276,0.09598068112638539,0.16357434144372787,108.06288738299514,0.00023101250027196763,1.0342883983090654,4688058,0
train,NORMAL,IM-0553-0001.jpeg,133.71571880230613,64.99179915426501,-0.704039585618964,-0.5328305258898571,149.0,255,7.3176765,0.13401920215733681,0.13301236749116607,134.14964474373716,0.0003782313557745955,1.191578947368421,4301600,0
train,NORMAL,IM-0554-0001.jpeg,105.01870963693206,57.100025337996044,-0.5310716580717523,-0.7823561657403411,118.0,255,7.115925,0.0027976027475411333,0.1967492754615367,160.39787916417052,0.0012886230346181055,1.1977818853974123,1402272,0
train,NORMAL,IM-0555-0001-0001.jpeg,118.30723635031313,63.38038930791867,-0.23930697918851024,-0.9110760111202922,123.0,255,7.5138464,0.09680804966554254,0.1592736652612307,86.35135504047604,0.000932419970121725,1.0258899676375404,3526308,0
train,NORMAL,IM-0555-0001-0002.jpeg,127.03374957035693,60.04502164333378,-0.6660707412154576,-0.4665920982594116,138.0,255,7.4055634,0.05966162434018046,0.13908978270395791,100.89375674539612,0.0015242732092890308,1.2348420153714774,1693266,0
train,NORMAL,IM-0555-0001.jpeg,128.93767431598982,59.83755315481628,-0.43531959820727134,-0.6069742534522198,135.0,255,7.5649867,0.11894071856878957,0.10572069268687827,103.29657537401279,0.0011261594997480958,1.1151761517615175,2429496,0
train,NORMAL,IM-0556-0001.jpeg,120.28837386295514,59.88108766761075,-0.5652912683388898,-0.568680338300322,130.0,255,7.329853,0.044664946438345454,0.14501055594651655,102.05994885466068,0.001219276982823781,1.2783673469387755,1918350,0
train,NORMAL,IM-0557-0001.jpeg,125.74475707022877,52.29699603848259,-0.868564605136954,0.16637071457839836,137.0,255,7.2482505,0.01740450325355986,0.10017123224670395,112.92068274802526,0.00015931148006619703,1.0970350404312668,5435892,0
train,NORMAL,IM-0559-0001.jpeg,133.22651461506314,62.80423024479581,-0.8050462394836583,-0.2776786095780772,149.0,255,7.2324076,0.10391466614041604,0.1296724089895988,138.46387709339137,0.0014140566957652303,1.314453125,1378304,0
train,NORMAL,IM-0560-0001.jpeg,120.4820275507597,67.82247344692031,-0.45330652909188657,-0.9170268089194806,132.0,255,7.227358,0.10618722438456255,0.18445620182432948,103.95674551140367,0.0009971098745400187,1.3112094395280236,2410968,0
train,NORMAL,IM-0561-0001.jpeg,130.7687093832588,55.77038208095441,-0.7948465252785633,-0.08460726336563562,143.0,255,7.288349,0.044129001631471355,0.09675403810268982,102.56843259436262,0.0003952025923413725,1.1064696892511463,4263636,0
train,NORMAL,IM-0562-0001.jpeg,118.41682670931522,56.76286717594886,-0.5459130111208885,-0.4957619195953358,128.0,255,7.3613124,0.03209192442713138,0.1297407242731719,108.5142823856131,0.002219140083217753,1.1738746690203001,1506890,0
train,NORMAL,IM-0563-0001.jpeg,129.2830474923591,59.249231930476896,-0.659521990710972,-0.3971372171263843,142.0,255,7.521202,0.06851631906503872,0.13320981202590781,116.84964191320206,0.00243083598587423,1.3422680412371133,1262940,0
train,NORMAL,IM-0564-0001.jpeg,132.47872642263428,54.402254006328775,-0.2132468204340256,-0.618650898705813,132.0,255,7.640107,0.12807654651534528,0.06280970268542199,110.76756582488527,0.001955123081841432,1.0823529411764705,2001920,0
train,NORMAL,IM-0565-0001.jpeg,119.34576409081563,61.810029052520854,-0.47135387149894176,-0.7549954081531314,132.0,255,7.3965883,0.061873292801127855,0.1560404734631539,92.2859897172498,0.0008793726319499516,1.1054131054131053,3404700,0
train,NORMAL,IM-0566-0001.jpeg,137.02671806423123,68.30326925485313,-0.8013170377820114,-0.4088373652650419,157.0,255,7.194655,0.1630321318430169,0.15173663234923576,81.29416080553015,0.0001366309296936273,1.4094441123729826,3944934,0
train,NORMAL,IM-0568-0001.jpeg,117.66767910097236,61.36742280999611,-0.20692746178879237,-1.147038154267264,120.0,255,7.649929,0.0703292047278871,0.2016336238020793,50.12132069051984,0.0004112101540208773,1.0070455612963833,4564576,31
train,NORMAL,IM-0569-0001.jpeg,126.45306571407865,62.39405767073115,-0.47669727882373214,-0.7141023527672608,136.0,255,7.5023794,0.10841104671686769,0.13442720424300658,105.67733620588804,0.0015667361002337052,1.242867084203201,2566482,0
train,NORMAL,IM-0570-0001.jpeg,128.7249406817138,60.6825808632961,-0.5076348579363253,-0.6366962853732949,140.0,255,7.512738,0.10794900470010602,0.11845585358801218,98.17841614259831,0.0014110239881164992,1.1685971685971686,2822064,0
train,NORMAL,IM-0571-0001.jpeg,118.49136771344884,60.109553957029945,-0.4772098671978266,-0.6907322941082055,125.0,255,7.3607655,0.03657871476870514,0.14881667241386143,107.16642323529517,0.0014859471178809102,1.2083044982698963,2522970,0
train,NORMAL,IM-0574-0001.jpeg,134.88037238761902,61.34336390253998,-0.3881687143835109,-0.5396434736630922,143.0,255,7.6668653,0.15426437903745094,0.09250899848961873,129.99449845116658,0.001849401040352996,1.1178364455891823,2696008,0
train,NORMAL,IM-0575-0001.jpeg,119.14597335430669,59.88469080534967,-0.7441508957107335,-0.489005368113848,137.0,255,7.138671,0.023148892940559607,0.16520165999332667,110.54115988039376,0.0020913770913770914,1.250965250965251,1342656,0
train,NORMAL,IM-0577-0001.jpeg,125.40477789256198,57.89438614426158,-0.562983609616524,-0.5242441351147646,136.0,255,7.4838877,0.056897463002114165,0.1178454737651355,111.23943696889695,0.001486522198731501,1.1371900826446282,1664960,0
train,NORMAL,IM-0578-0001.jpeg,137.93936764019062,62.69467580614907,-0.7179868107515148,-0.15889329347312486,148.0,255,7.340898,0.17091625517482167,0.10892812609107687,125.89361305222198,0.001338992196391568,1.2047302291204731,2205390,0
train,NORMAL,IM-0579-0001.jpeg,116.99766474592391,67.02940470600635,-0.44186825503827765,-0.9736681980687925,128.0,255,7.205811,0.07344552673821265,0.19859203825708782,109.72061217413753,0.0020394403427420704,1.4359892569382273,1791668,0
train,NORMAL,IM-0580-0001.jpeg,123.89861278410474,60.88056970249089,-0.4480078493259915,-0.5943051463948046,132.0,255,7.5077724,0.08888044787560227,0.13269006728476176,118.24450728916996,0.0012707147028763323,1.135348226018397,2630016,0
train,NORMAL,IM-0581-0001.jpeg,121.68508632208763,58.891309103102216,-0.24167190960116675,-0.7817908074610092,126.0,255,7.708104,0.09659457773577546,0.13199388323700267,122.43449305790298,0.00316477812652228,0.933705512909979,1917354,0
train,NORMAL,IM-0582-0001.jpeg,107.22330509866491,57.68192918509465,-0.37699674017617585,-0.8543969976928807,114.0,255,7.2743692,0.008859898167483986,0.18395293179098524,105.72417041883936,0.0005689950491564795,1.1150895140664963,4261900,0
train,NORMAL,IM-0583-0001.jpeg,121.44326681862975,66.2982333253013,-0.43992246712807687,-0.8868597788542703,134.0,255,7.348524,0.10712780942206426,0.17011095773768914,120.12731136587891,0.001072732497360038,1.261744966442953,2268972,0
train,NORMAL,IM-0584-0001.jpeg,115.95140946138851,62.15671847657606,-0.48026014112361914,-0.7103292086319755,128.0,255,7.341943,0.04906253357687762,0.17912688606118282,194.0192037996354,0.00427481619057852,1.2643171806167401,1042384,0
train,NORMAL,IM-0586-0001.jpeg,109.4618072381055,50.09078777090736,-0.5243312792640543,-0.6008537269133116,119.0,255,7.333268,0.002243399917442883,0.1408017612184952,104.03627465496491,0.0005832839785351496,1.2276422764227641,2674512,0
train,NORMAL,IM-0588-0001.jpeg,118.79694587179243,64.09693132096875,-0.5564607138355514,-0.788339265518553,133.0,255,7.231466,0.04921112591323839,0.17881564479123713,113.7216438685851,0.0016586312261447859,1.463126843657817,1513296,0
train,NORMAL,IM-0590-0001.jpeg,134.96775114487127,56.36259207598086,-0.5590331388575497,-0.6365406198194972,142.0,255,7.571563,0.09909241768439463,0.11532412242040557,70.94823682627042,0.00042707361830491604,1.2289300657501494,3439688,197
train,NORMAL,IM-0591-0001.jpeg,130.5154265644219,56.11060131919908,-0.7558864796554378,-0.18630157356592658,142.0,255,7.389523,0.055894930043050434,0.10359730550430504,122.98279089672413,0.0009061731242312423,1.2703125,2081280,0
train,NORMAL,IM-0592-0001.jpeg,131.14807605793231,62.00295484490348,-0.46449708306451365,-0.49560932367376553,136.0,255,7.5342197,0.14824899382751883,0.11515263104429094,95.38626011568194,0.0011509911766413188,1.1285046728971964,3307584,0
train,NORMAL,IM-0593-0001.jpeg,155.84929175002083,73.70323778118356,-0.48517732098353467,-0.7262333316825469,167.0,255,7.5960855,0.3324489976660832,0.1041123996276847,93.15878338393739,0.0034817732210830486,1.296324081020255,2303424,255
train,NORMAL,IM-0595-0001.jpeg,117.13667979807371,61.730669582519404,-0.37239011671911276,-0.8488887021316915,128.0,255,7.4436917,0.05416655951860519,0.16690099123495888,75.55947656171979,0.0006733019340060254,0.9153187440532826,4044248,0
train,NORMAL,IM-0596-0001.jpeg,110.79585322652807,69.46785937872546,-0.29440725137883555,-1.059149314793971,120.0,255,7.030405,0.08270134773202258,0.22503692626392013,100.44292480185362,0.002405569890232467,1.2532865907099036,1631630,0
train,NORMAL,IM-0598-0001.jpeg,108.43885458471713,66.75491736916,-0.1812755305800747,-1.022354707620909,113.0,255,7.25583,0.07651702357172203,0.21741508452588396,92.12366046239467,0.001402524544179523,1.1658986175115207,1976436,0
train,NORMAL,IM-0599-0001.jpeg,121.68487311076021,54.49935334195966,-0.7166310732611199,-0.3006619076428714,134.0,255,7.3353786,0.015487254680803067,0.12001748251748252,110.40484714560277,0.0009846605007895332,1.3548951048951048,1773200,0
train,NORMAL,IM-0600-0001.jpeg,134.19244531213317,61.86816596833429,-0.675914956169552,-0.3834442524402557,145.0,255,7.4467726,0.13145777574306242,0.11838815326102269,111.14980339526659,0.0010663913931539654,1.2311827956989247,2726016,0
train,NORMAL,IM-0601-0001.jpeg,125.85970609718592,60.38253920156271,-0.4913041411023232,-0.6918899043675788,135.0,255,7.5243387,0.08270349582244092,0.12738607822030856,99.71552751308066,0.0010242067763596289,1.105952380952381,3121440,0
train,NORMAL,IM-0602-0001.jpeg,138.85211759782382,62.3427963289458,-0.6462593586455838,-0.16901265497500573,147.0,255,7.5225844,0.1578705447443677,0.1058610587989119,184.71193586141683,0.003809025598102811,1.271186440677966,1433700,0
train,NORMAL,IM-0604-0001.jpeg,123.72807656098075,59.58924581215969,-0.5390962580441162,-0.5045572802535618,131.0,255,7.4005656,0.07260183179768942,0.12732297223837036,98.33148810704797,0.0007991178836065939,1.2742054693274205,2332572,0
train,NORMAL,IM-0605-0001.jpeg,115.77465008475974,63.48683998927381,-0.6290290231278812,-0.7733256172905603,131.0,255,7.0811987,0.027583672122294064,0.19754946818884173,126.77991595481834,0.0020994914415157742,1.4617801047120418,1333180,0
train,NORMAL,IM-0606-0001.jpeg,126.92304909754044,63.039524333314134,-0.6654579862921829,-0.5302403516086867,141.0,255,7.354793,0.09167904236416347,0.1490728513981109,92.42266323409683,0.000617226222762555,1.2802768166089966,2673250,0
train,NORMAL,IM-0607-0001.jpeg,109.80473097730594,65.41562128846704,-0.5272432112681832,-1.0293907518873608,130.0,255,6.9279804,0.022344415335921367,0.22681788211400747,139.59883351124074,0.002036813075094113,1.3541480820695808,1701678,0
train,NORMAL,IM-0608-0001-0001.jpeg,126.09468584217507,60.08315271075774,-0.9798193437557383,-0.11455035609526876,145.0,255,7.0053625,0.024901359416445622,0.15434930371352784,138.7868948606437,0.0019512599469496022,1.4008620689655173,1206400,0
train,NORMAL,IM-0608-0001-0002.jpeg,143.12235668739544,61.66221245804424,-0.33097026222682674,-0.7120444693586592,149.0,255,7.769516,0.21641347580416048,0.07140219072571735,151.45946748370977,0.0028504687647968687,0.9850374064837906,2534320,0
train,NORMAL,IM-0608-0001.jpeg,128.57594109506164,63.81541949704471,-0.48639271372223963,-0.5924442054716601,136.0,255,7.482588,0.13976529774980795,0.13490568651870644,94.91068147423604,0.0008416860507182234,1.3200285103349965,2598356,0
train,NORMAL,IM-0609-0001.jpeg,122.47951728569652,63.53476874742637,-0.5609462024680245,-0.7000943118822622,134.0,255,7.388522,0.07167608879514319,0.16939971168629278,152.11411370364124,0.0020459315922655226,1.1089896579156722,1752258,0
train,NORMAL,IM-0612-0001-0001.jpeg,108.63096115665114,68.8536373561895,-0.3562182852590529,-1.198627199776629,124.0,255,6.9717712,0.03447261209726563,0.2444289231585776,103.64485036885121,0.0021193312496314205,1.360146252285192,1627872,0
train,NORMAL,IM-0612-0001-0002.jpeg,110.1925006531015,63.72555348686735,-0.3933123268492489,-1.0030749871866014,123.0,255,7.235405,0.030328292357261036,0.21105105802444052,104.45439636497095,0.0024730777045659054,1.2476595744680852,1722550,0
train,NORMAL,IM-0612-0001.jpeg,120.64568369980829,65.00376940349003,-0.32091067535616785,-0.9138215830080298,128.0,255,7.56078,0.10809600822560433,0.16657384300662975,126.93183327340611,0.003817730033095205,1.1415168100078186,1867340,0
train,NORMAL,IM-0613-0001.jpeg,118.29247192369581,67.9861254528801,-0.2794846156943885,-1.053057411267221,127.0,255,7.4442863,0.10984845326730086,0.19229975571322566,91.22651424898756,0.0015997448745633269,1.0421179302045729,2878584,0
train,NORMAL,IM-0614-0001.jpeg,109.93401235521236,64.94484694912009,-0.17519956779377785,-0.9762974473863877,115.0,255,7.401952,0.08110231660231661,0.2014262548262548,90.51778363944251,0.0019478764478764478,1.1824324324324325,2590000,0
train,NORMAL,IM-0615-0001.jpeg,106.87324960333567,70.67259319583148,-0.1639782631011618,-1.203263554653224,114.0,255,7.0612736,0.09188129589314048,0.2487357477583853,109.49240985015693,0.0024500940924689126,1.2405446293494704,2168080,0
train,NORMAL,IM-0616-0001.jpeg,126.04394040712276,67.23357134449834,-0.4586853379498264,-0.8599808879942539,137.0,255,7.4483376,0.14119520104982922,0.16458639428872815,155.93473792279045,0.002120300256178421,1.260196905766526,2548224,0
train,NORMAL,IM-0617-0001.jpeg,109.53837152386785,55.52713585245461,-0.5414113466880741,-0.7241751665793106,122.0,255,7.2735624,0.004715530222991353,0.17758754579342428,86.71021777321427,0.0006753666371555965,1.172812725958062,2243226,0
train,NORMAL,IM-0618-0001-0001.jpeg,106.18542549984373,57.702051911760435,-0.5134064554588995,-0.8623896708671892,121.0,255,7.1016173,0.0031605833561509336,0.19462998149700053,97.1398615076643,0.00040264997616828416,1.2107765451664025,4338756,0
train,NORMAL,IM-0618-0001-0002.jpeg,109.19204830958407,56.8230617552733,-0.13176412063764198,-0.5512849853232247,116.0,255,7.4905286,0.04225946590967357,0.1628026923596836,72.19219463439705,0.0002286361538784243,1.1055837563451776,4290660,0
train,NORMAL,IM-0618-0001.jpeg,125.26094596989985,64.51890299871991,-0.3057494695855559,-0.9369687577073407,132.0,255,7.669771,0.12445170824413576,0.15129326091893439,127.81094487741933,0.0011004625186838836,1.0151441133365902,4253666,0
train,NORMAL,IM-0619-0001.jpeg,138.32177185151164,62.31369558228645,-0.7887348396811757,-0.1763381298959934,150.0,255,7.350203,0.15264648610373519,0.11405080066790103,108.64553710895129,0.0009300856884500008,1.1553903345724907,2090130,0
train,NORMAL,IM-0620-0001-0001.jpeg,129.21565399836246,59.91811931785476,-0.7382217948623641,-0.2840526811829265,143.0,255,7.231669,0.06716050408202012,0.11788835556293906,100.04510503297091,0.0006381864676286311,1.2445652173913044,2696704,0
train,NORMAL,IM-0620-0001-0002.jpeg,131.61943316753224,56.64530674642563,-0.44030245596303935,-0.4718365773120756,137.0,255,7.602566,0.10091109323060168,0.08600779021285934,103.03516895734774,0.0016752818212111607,1.1612903225806452,1968624,0
train,NORMAL,IM-0620-0001.jpeg,126.63016813208145,56.96304749898094,-0.5037647536785542,-0.40719935462809653,134.0,255,7.5385838,0.08166645360151134,0.10884457133658139,105.24229010585601,0.0018536668513231345,1.0853046594982079,2112030,0
train,NORMAL,IM-0621-0001.jpeg,91.68799352685525,47.81509976023901,-0.6217522192578993,-0.5276931224709904,102.0,255,6.7890415,0.0005373741177314407,0.19350399304271423,105.8904852839559,0.0008595744490094161,1.3014517506404781,1784604,0
train,NORMAL,IM-0622-0001-0001.jpeg,119.1531033466018,63.98379940410304,-0.3936982803048609,-0.8141456929525681,129.0,255,7.4379563,0.08466462359486535,0.16518036852665666,103.23307934665918,0.0023583154799807194,1.3350041771094403,1912806,0
train,NORMAL,IM-0622-0001-0002.jpeg,118.72406158209847,64.5430112214385,-0.4835631372080374,-0.7632333024410465,130.0,255,7.2423472,0.07029791906751875,0.17347393111155085,95.81798145941906,0.0009365748231614808,1.2823343848580442,2061768,0
train,NORMAL,IM-0622-0001.jpeg,114.10255330198206,70.20476310860471,-0.29800432505510993,-1.0222539110146132,120.0,255,7.136973,0.1095247540463345,0.21971993018089495,90.48603004024629,0.00154676726003289,1.2209688122096882,2772880,0
train,NORMAL,IM-0623-0001.jpeg,122.03380340750748,67.56476978845664,-0.3399235910571311,-0.8815240783142029,128.0,255,7.3885603,0.1378825777229548,0.16493917263029426,99.89514903443983,0.0015068153412891878,1.2123769338959212,2451528,0
train,NORMAL,IM-0624-0001-0002.jpeg,108.66948581922057,59.60352825220505,-0.41056730700802996,-0.8036097565286986,117.0,255,7.230974,0.01674369915633899,0.18365018674094905,93.37704448912373,0.0015480425467739502,1.2668665667166417,2254460,0
train,NORMAL,IM-0624-0001.jpeg,113.85898775307324,62.35548549930106,-0.5215681019160819,-0.8104777705310076,126.0,255,7.1604357,0.028253535776582184,0.1838815532103885,105.05804425769563,0.001521546030679449,1.2228057014253564,2172790,0
train,NORMAL,IM-0625-0001.jpeg,133.52016281151472,58.561429913348775,-0.7317352248577247,-0.11805736387694177,143.0,255,7.4319143,0.10666491454529056,0.10881982987612632,111.53343271003314,0.00203514393418489,1.3653376729048006,2062262,0
train,NORMAL,IM-0626-0001-0001.jpeg,114.59336554041889,59.62501093570168,-0.5355361816732387,-0.6374336192100731,126.0,255,7.247169,0.026606175939351818,0.16333851511848735,125.85646067619997,0.0027504438073150286,1.4889643463497453,2066212,0
train,NORMAL,IM-0626-0001-0002.jpeg,112.77809052797794,59.9009399207242,-0.539232299803113,-0.6763081519435175,125.0,255,7.205469,0.022769604572546925,0.1777954771224387,135.0913243914395,0.002636368353942413,1.3835068054443556,2158272,0
train,NORMAL,IM-0627-0001.jpeg,122.14622458240294,62.293363044128846,-0.41351352789889445,-0.7167277075281651,129.0,255,7.456111,0.0857919499396678,0.1413602528820905,102.69796028163458,0.0011194079087231711,1.190224570673712,2728228,0
train,NORMAL,IM-0628-0001.jpeg,144.77373473639972,52.719191951466705,-0.851974950226578,0.44559062427794016,154.0,255,7.451126,0.13335737121539806,0.06214633953315113,119.05033831575332,0.00046461109799678254,1.3809196980096088,2931484,0
